instance_class,instance_name,instance_directory,mps_path,std_path,data_path,mps_file_count,std_file_count,data_file_count,data_error,mnes_keys_present,mnes_success,oss_keys_present,oss_success,highs_mps_success,highs_std_success,cond_mnes,cond_oss,cycle_count_mnes,cycle_count_mnes_recomputed_from_split,cycle_count_oss,cycle_count_oss_recomputed_from_split,epsilon,qlsa_cycles_mnes,qlsa_cycles_oss,qlsa_fraction_of_total_mnes,qlsa_fraction_of_total_oss,qlsa_time_800ps_mnes_seconds,qlsa_time_800ps_oss_seconds,qlsa_time_800ps_over_highs_std_mnes,qlsa_time_800ps_over_highs_std_oss,runtime_glpk,runtime_highs_mps,runtime_highs_std,sparsity_mnes,sparsity_oss,std_m,std_n,tomography_factor_mnes,tomography_factor_oss,tomography_repetition_cycles_mnes,tomography_repetition_cycles_oss,tomography_repetition_fraction_of_total_mnes,tomography_repetition_fraction_of_total_oss,total_time_800ps_mnes_seconds,total_time_800ps_oss_seconds,total_time_800ps_over_highs_std_mnes,total_time_800ps_over_highs_std_oss
clique,erdos_renyi_510_0.2.dimac_clq,cache_dir/clique/erdos_renyi_510_0.2.dimac_clq,cache_dir/clique/erdos_renyi_510_0.2.dimac_clq/erdos_renyi_510_0.2.dimac_clq.mps,cache_dir/clique/erdos_renyi_510_0.2.dimac_clq/erdos_renyi_510_0.2.dimac_clq.std,cache_dir/clique/erdos_renyi_510_0.2.dimac_clq/erdos_renyi_510_0.2.dimac_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,5.052905,0.12438156199641526,0.4195727009791881,,,,,,,,,,,,,,
clique,erdos_renyi_520_0.1.dimac_clq,cache_dir/clique/erdos_renyi_520_0.1.dimac_clq,cache_dir/clique/erdos_renyi_520_0.1.dimac_clq/erdos_renyi_520_0.1.dimac_clq.mps,cache_dir/clique/erdos_renyi_520_0.1.dimac_clq/erdos_renyi_520_0.1.dimac_clq.std,cache_dir/clique/erdos_renyi_520_0.1.dimac_clq/erdos_renyi_520_0.1.dimac_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,5.427815,0.1464860059786588,0.4928457820788026,,,,,,,,,,,,,,
clique,erdos_renyi_520_0.2.dimac_clq,cache_dir/clique/erdos_renyi_520_0.2.dimac_clq,cache_dir/clique/erdos_renyi_520_0.2.dimac_clq/erdos_renyi_520_0.2.dimac_clq.mps,cache_dir/clique/erdos_renyi_520_0.2.dimac_clq/erdos_renyi_520_0.2.dimac_clq.std,cache_dir/clique/erdos_renyi_520_0.2.dimac_clq/erdos_renyi_520_0.2.dimac_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,4.037064,0.12845598603598773,0.4370514240581542,,,,,,,,,,,,,,
clique,erdos_renyi_530_0.1.dimac_clq,cache_dir/clique/erdos_renyi_530_0.1.dimac_clq,cache_dir/clique/erdos_renyi_530_0.1.dimac_clq/erdos_renyi_530_0.1.dimac_clq.mps,cache_dir/clique/erdos_renyi_530_0.1.dimac_clq/erdos_renyi_530_0.1.dimac_clq.std,cache_dir/clique/erdos_renyi_530_0.1.dimac_clq/erdos_renyi_530_0.1.dimac_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,4.703922,0.15016597509384155,0.5099468489643186,,,,,,,,,,,,,,
clique,erdos_renyi_530_0.2.dimac_clq,cache_dir/clique/erdos_renyi_530_0.2.dimac_clq,cache_dir/clique/erdos_renyi_530_0.2.dimac_clq/erdos_renyi_530_0.2.dimac_clq.mps,cache_dir/clique/erdos_renyi_530_0.2.dimac_clq/erdos_renyi_530_0.2.dimac_clq.std,cache_dir/clique/erdos_renyi_530_0.2.dimac_clq/erdos_renyi_530_0.2.dimac_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,6.231923,0.13517358107492328,0.4528525590430945,,,,,,,,,,,,,,
clique,erdos_renyi_540_0.1.dimac_clq,cache_dir/clique/erdos_renyi_540_0.1.dimac_clq,cache_dir/clique/erdos_renyi_540_0.1.dimac_clq/erdos_renyi_540_0.1.dimac_clq.mps,cache_dir/clique/erdos_renyi_540_0.1.dimac_clq/erdos_renyi_540_0.1.dimac_clq.std,cache_dir/clique/erdos_renyi_540_0.1.dimac_clq/erdos_renyi_540_0.1.dimac_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,6.015218,0.15488168806768954,0.5272353470791131,,,,,,,,,,,,,,
clique,erdos_renyi_540_0.2.dimac_clq,cache_dir/clique/erdos_renyi_540_0.2.dimac_clq,cache_dir/clique/erdos_renyi_540_0.2.dimac_clq/erdos_renyi_540_0.2.dimac_clq.mps,cache_dir/clique/erdos_renyi_540_0.2.dimac_clq/erdos_renyi_540_0.2.dimac_clq.std,cache_dir/clique/erdos_renyi_540_0.2.dimac_clq/erdos_renyi_540_0.2.dimac_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,5.91935,0.14132214291021228,0.4683444909751415,,,,,,,,,,,,,,
clique,erdos_renyi_540_0.3.dimac_clq,cache_dir/clique/erdos_renyi_540_0.3.dimac_clq,cache_dir/clique/erdos_renyi_540_0.3.dimac_clq/erdos_renyi_540_0.3.dimac_clq.mps,cache_dir/clique/erdos_renyi_540_0.3.dimac_clq/erdos_renyi_540_0.3.dimac_clq.std,cache_dir/clique/erdos_renyi_540_0.3.dimac_clq/erdos_renyi_540_0.3.dimac_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,4.120569,0.12126483512111008,0.41423431201837957,,,,,,,,,,,,,,
clique,erdos_renyi_550_0.1.dimac_clq,cache_dir/clique/erdos_renyi_550_0.1.dimac_clq,cache_dir/clique/erdos_renyi_550_0.1.dimac_clq/erdos_renyi_550_0.1.dimac_clq.mps,cache_dir/clique/erdos_renyi_550_0.1.dimac_clq/erdos_renyi_550_0.1.dimac_clq.std,cache_dir/clique/erdos_renyi_550_0.1.dimac_clq/erdos_renyi_550_0.1.dimac_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,7.193621,0.1641378509812057,0.5494183630216867,,,,,,,,,,,,,,
clique,erdos_renyi_550_0.2.dimac_clq,cache_dir/clique/erdos_renyi_550_0.2.dimac_clq,cache_dir/clique/erdos_renyi_550_0.2.dimac_clq/erdos_renyi_550_0.2.dimac_clq.mps,cache_dir/clique/erdos_renyi_550_0.2.dimac_clq/erdos_renyi_550_0.2.dimac_clq.std,cache_dir/clique/erdos_renyi_550_0.2.dimac_clq/erdos_renyi_550_0.2.dimac_clq.data,1,1,1,,False,False,False,False,True,True,,,,,,,,,,,,,,,,6.254683,0.14574141800403595,0.49296945915557444,,,,,,,,,,,,,,
